id,cuisine
38992,italian
45269,cajun_creole
15211,moroccan
34602,british
41779,indian
4179,mexican
37925,japanese
46161,italian
5512,italian
27845,mexican
12024,italian
41072,french
17911,italian
4237,mexican
40442,italian
15522,cajun_creole
6804,japanese
43807,mexican
21647,cajun_creole
22758,italian
32551,mexican
20470,mexican
20842,greek
43018,chinese
45493,greek
42442,mexican
14655,cajun_creole
32247,italian
32302,cajun_creole
42075,mexican
19949,mexican
23352,british
48549,mexican
15053,southern_us
23490,indian
12080,chinese
41992,mexican
10618,brazilian
2870,french
49226,indian
10052,french
39400,french
8410,mexican
15752,mexican
18854,indian
28448,mexican
27260,mexican
1083,british
21430,filipino
46343,irish
12493,italian
14251,southern_us
37764,indian
3912,italian
28477,greek
25100,italian
44515,spanish
36019,chinese
44471,southern_us
27855,indian
47538,southern_us
16954,italian
5730,brazilian
29892,italian
25581,italian
43708,indian
49152,mexican
40984,mexican
13050,italian
15031,italian
42841,cajun_creole
16325,southern_us
1866,southern_us
29547,italian
24281,cajun_creole
49183,jamaican
41136,mexican
15790,indian
23832,filipino
4231,indian
5306,mexican
40103,moroccan
45908,mexican
34333,indian
19999,mexican
9304,jamaican
11613,mexican
30183,italian
14480,korean
26493,chinese
46415,mexican
23012,indian
2981,italian
31371,indian
8119,french
48376,japanese
42957,mexican
18688,cajun_creole
38876,italian
11197,italian
48216,mexican
24611,italian
16761,chinese
47345,mexican
16477,spanish
31855,indian
403,italian
48608,mexican
1985,italian
36249,filipino
27201,chinese
22141,italian
34166,brazilian
4721,mexican
44230,mexican
21409,irish
29986,filipino
15401,italian
32341,french
46266,italian
6633,indian
42713,italian
9117,irish
16266,italian
36470,irish
16164,indian
34712,chinese
29117,southern_us
34991,indian
24906,italian
36954,mexican
29979,brazilian
16710,french
48056,italian
24035,british
32656,mexican
45875,chinese
1735,chinese
35986,greek
45005,indian
46636,filipino
31507,mexican
31348,mexican
28362,indian
33305,indian
36747,mexican
39897,filipino
27450,filipino
49579,japanese
24426,mexican
11507,moroccan
6093,japanese
49338,greek
11560,italian
49597,mexican
17865,filipino
5995,cajun_creole
9707,mexican
6888,mexican
46148,chinese
19940,french
34637,italian
14214,moroccan
15805,greek
34328,chinese
27174,french
24919,cajun_creole
33206,mexican
10745,italian
41550,moroccan
5008,cajun_creole
10685,mexican
15287,french
25701,irish
31525,italian
27096,chinese
36113,japanese
48480,french
1944,italian
26314,italian
10478,japanese
15149,french
5024,british
1676,french
2869,italian
20079,british
8053,chinese
6212,italian
13557,indian
9735,chinese
39956,brazilian
21569,cajun_creole
3269,cajun_creole
4461,cajun_creole
41598,italian
44612,chinese
20150,british
7278,italian
35809,brazilian
21612,mexican
20357,french
23355,italian
27727,italian
34021,thai
9970,mexican
36438,italian
12079,french
22380,greek
28065,mexican
49690,italian
48671,indian
18509,irish
8903,greek
23374,southern_us
22475,chinese
28418,southern_us
42625,french
44840,italian
42121,indian
2243,indian
18032,japanese
19392,mexican
25679,french
11223,mexican
35867,chinese
33842,mexican
12676,french
38377,chinese
344,mexican
11864,italian
16895,italian
3001,greek
19195,filipino
3635,chinese
23150,italian
17502,italian
16405,french
34160,mexican
34495,filipino
18377,japanese
18988,mexican
24880,mexican
48302,cajun_creole
33358,indian
20732,chinese
22094,indian
8638,japanese
35556,mexican
27248,cajun_creole
15746,greek
46404,mexican
23323,italian
39018,greek
23510,french
27710,cajun_creole
30540,thai
48945,mexican
37197,mexican
27343,chinese
29349,mexican
38383,cajun_creole
46758,mexican
24859,chinese
18292,french
32450,cajun_creole
35936,chinese
36789,french
19804,mexican
16604,italian
585,cajun_creole
29352,indian
48392,greek
44324,greek
5012,cajun_creole
19487,filipino
17263,mexican
26127,russian
39464,italian
4870,chinese
16171,french
308,french
19155,cajun_creole
18736,mexican
43352,southern_us
24652,indian
44181,cajun_creole
36237,indian
30286,french
4019,british
20111,french
35543,italian
25992,greek
8275,greek
49613,japanese
45149,french
38610,indian
18111,cajun_creole
35670,greek
30349,italian
12034,mexican
20729,cajun_creole
11458,cajun_creole
16423,mexican
47404,italian
43875,french
43513,southern_us
21894,italian
9350,french
18519,mexican
4651,mexican
14831,mexican
32530,thai
44131,moroccan
36724,southern_us
20264,cajun_creole
4994,brazilian
47875,italian
1952,southern_us
6792,cajun_creole
44853,italian
13807,irish
14303,greek
27449,indian
20389,indian
32028,french
9758,italian
15295,filipino
14904,cajun_creole
9534,italian
46950,italian
15648,japanese
44473,irish
29833,greek
3015,french
43675,french
3329,british
27359,greek
18163,italian
45238,chinese
2146,french
17194,chinese
15864,italian
6084,mexican
44220,greek
1843,chinese
4777,indian
27182,italian
47648,italian
30068,mexican
36696,mexican
47909,cajun_creole
19016,mexican
32683,chinese
224,greek
2031,cajun_creole
26715,japanese
23886,mexican
28724,cajun_creole
46037,indian
38683,chinese
19328,indian
15324,italian
20480,italian
43132,moroccan
25028,italian
15859,filipino
13023,indian
27838,cajun_creole
3661,indian
35313,mexican
45668,cajun_creole
3070,british
20607,italian
33560,jamaican
43354,cajun_creole
19935,greek
45795,cajun_creole
42932,mexican
42059,italian
47601,cajun_creole
31240,chinese
5339,french
8192,greek
4831,korean
9134,cajun_creole
49500,italian
45456,southern_us
47506,mexican
43238,british
43910,french
36829,thai
2771,italian
14712,french
37718,mexican
5264,cajun_creole
26273,british
48641,cajun_creole
46990,indian
26575,italian
43906,mexican
30518,mexican
45950,irish
15967,italian
25115,mexican
15112,filipino
34860,cajun_creole
32100,greek
11239,chinese
809,italian
9212,italian
34741,mexican
29409,mexican
39986,brazilian
21487,mexican
36981,mexican
19115,greek
37110,mexican
36185,chinese
26244,korean
18026,chinese
36961,italian
14384,mexican
6039,cajun_creole
31871,british
35841,indian
16074,french
39180,southern_us
19331,italian
8658,french
49574,italian
25237,mexican
6947,italian
5309,italian
35914,greek
14715,chinese
47994,british
11508,korean
41662,french
39047,southern_us
22933,chinese
5016,japanese
49449,cajun_creole
39029,southern_us
1721,cajun_creole
41864,italian
17358,mexican
36847,italian
34812,cajun_creole
5486,cajun_creole
2492,chinese
45624,mexican
7576,brazilian
34773,chinese
16904,chinese
4279,mexican
38068,chinese
7370,indian
23586,chinese
48790,mexican
26717,mexican
32749,italian
42536,chinese
5372,french
37143,british
37244,greek
27674,italian
778,jamaican
14686,cajun_creole
9274,mexican
37769,italian
12871,french
38528,mexican
32968,british
6275,italian
4732,greek
9452,indian
29194,indian
16627,russian
5127,japanese
26447,italian
11489,chinese
23884,indian
14545,italian
19620,cajun_creole
9771,british
21265,mexican
38249,italian
3483,southern_us
21262,italian
14605,chinese
9448,indian
15750,brazilian
6413,italian
17585,chinese
10057,jamaican
29462,russian
18943,greek
22591,mexican
32048,chinese
32249,mexican
39578,french
21724,indian
27119,mexican
25094,filipino
41200,southern_us
33033,chinese
21389,mexican
49103,italian
12519,italian
26913,indian
12460,italian
3397,chinese
3502,chinese
42877,cajun_creole
249,japanese
46008,chinese
14185,mexican
20873,french
11722,brazilian
24883,indian
3932,greek
25728,southern_us
16428,mexican
7887,mexican
48364,italian
47197,southern_us
28640,mexican
16758,cajun_creole
39135,italian
33302,brazilian
23677,mexican
25509,french
35746,chinese
46195,italian
19788,italian
18888,moroccan
21153,russian
44672,southern_us
48707,italian
2232,italian
36081,thai
948,filipino
24512,cajun_creole
24382,french
40648,cajun_creole
48886,british
21967,italian
40119,italian
38221,jamaican
49494,cajun_creole
17286,greek
10421,indian
13088,italian
34348,italian
15405,indian
15218,italian
40233,japanese
26098,chinese
17221,filipino
25198,chinese
22532,french
41563,southern_us
2554,irish
38170,mexican
29476,italian
33384,cajun_creole
5770,chinese
5628,chinese
44069,italian
18530,chinese
22369,jamaican
9498,french
26476,french
29939,greek
9336,chinese
26377,mexican
18442,chinese
13470,mexican
34689,irish
11016,southern_us
28985,chinese
25293,mexican
569,italian
29992,chinese
20363,chinese
6981,japanese
30154,italian
39960,irish
25975,italian
4029,indian
49081,brazilian
7493,chinese
10393,cajun_creole
6915,french
42310,russian
15612,mexican
23160,french
37897,french
44731,british
3460,british
29855,brazilian
31140,korean
4481,italian
30882,italian
511,korean
1120,greek
42651,mexican
18209,irish
38368,indian
31783,thai
37589,french
17752,chinese
37020,mexican
19503,southern_us
2718,filipino
28365,mexican
45843,italian
4514,japanese
4311,chinese
41356,cajun_creole
12022,french
6846,indian
8983,indian
47589,italian
14859,italian
20035,russian
732,mexican
38568,russian
10871,brazilian
42540,indian
48782,japanese
17988,mexican
8147,japanese
32029,italian
25598,greek
8695,chinese
11213,mexican
21053,filipino
29154,southern_us
33691,chinese
32129,italian
43787,chinese
40642,italian
39782,southern_us
38430,italian
33438,chinese
31602,british
17581,greek
25169,french
35755,italian
33544,mexican
34252,thai
30764,french
44946,greek
716,cajun_creole
24668,italian
24270,korean
13165,spanish
33758,greek
3090,vietnamese
43987,french
39021,mexican
44460,greek
29876,british
17737,indian
36772,mexican
18174,southern_us
20924,french
39098,filipino
32571,mexican
26957,chinese
11363,mexican
20736,french
42639,chinese
43350,indian
15451,italian
45175,mexican
5652,russian
1569,thai
39036,southern_us
13673,chinese
1550,mexican
38553,chinese
38594,mexican
3220,mexican
24686,mexican
10863,french
46683,italian
5113,indian
34967,italian
15420,italian
9607,italian
7190,mexican
7482,cajun_creole
3928,italian
11288,italian
1948,mexican
6590,italian
20275,indian
14212,indian
47990,french
36653,italian
22436,brazilian
34790,cajun_creole
45752,cajun_creole
19159,french
14515,italian
27510,italian
38699,chinese
34959,italian
7206,indian
2316,italian
18823,greek
1909,french
48313,cajun_creole
5844,greek
29975,moroccan
41091,italian
9532,british
46569,french
10399,chinese
42934,cajun_creole
2688,mexican
27095,french
12476,cajun_creole
23070,mexican
9837,italian
45829,chinese
31887,russian
28518,italian
47168,greek
45321,mexican
20662,italian
9699,spanish
41018,indian
705,french
42898,french
633,indian
31443,mexican
18613,mexican
19060,southern_us
17845,italian
1534,french
41786,indian
31656,brazilian
17330,southern_us
7048,french
7938,french
46208,cajun_creole
33759,italian
5526,mexican
26943,mexican
20701,greek
35701,mexican
36687,italian
21401,southern_us
376,greek
6980,italian
39402,italian
43095,mexican
18576,cajun_creole
39720,indian
17526,french
27549,brazilian
27123,greek
22979,cajun_creole
46113,chinese
31557,mexican
20414,mexican
14487,chinese
24881,italian
17955,british
39109,french
35576,french
25876,southern_us
24669,jamaican
22261,chinese
832,french
29742,greek
21381,cajun_creole
34322,greek
7224,japanese
17978,greek
9438,indian
9458,chinese
41045,indian
34614,mexican
16651,italian
8230,southern_us
39372,italian
39357,italian
44341,mexican
42052,french
45208,thai
28626,indian
48345,japanese
37791,brazilian
15227,chinese
24053,japanese
17716,italian
6087,indian
28000,mexican
4320,french
21783,filipino
16148,mexican
47562,italian
31541,brazilian
43574,indian
45475,brazilian
16953,french
5239,chinese
4595,southern_us
37279,chinese
33264,brazilian
30484,indian
9200,chinese
7457,thai
42413,chinese
18484,chinese
20985,mexican
29503,greek
45242,italian
46953,japanese
13948,mexican
1623,italian
33251,french
6148,cajun_creole
30392,british
144,chinese
20602,southern_us
48085,indian
14896,french
47518,moroccan
29161,cajun_creole
39363,mexican
694,british
3887,french
12671,irish
31117,indian
14714,french
29993,chinese
20639,italian
17665,french
3969,indian
11014,indian
19530,irish
17271,mexican
30457,french
22989,indian
45756,indian
20297,chinese
10942,cajun_creole
35686,mexican
13032,french
7951,moroccan
20432,irish
17971,mexican
4128,indian
7589,cajun_creole
18816,chinese
12650,chinese
418,indian
36366,chinese
32991,mexican
6424,italian
8134,indian
39280,southern_us
3091,french
23382,italian
34090,french
23320,french
14962,chinese
42047,mexican
44805,mexican
36584,filipino
3016,mexican
6391,chinese
38188,italian
1784,mexican
18300,italian
3856,greek
41841,japanese
16837,italian
23687,cajun_creole
38118,indian
27801,chinese
17096,chinese
20235,chinese
13288,british
26749,french
19084,greek
35200,cajun_creole
41073,greek
28016,italian
18431,italian
22228,japanese
27456,mexican
325,italian
6543,italian
7062,british
49221,irish
44536,italian
24865,chinese
26543,mexican
10096,british
38273,greek
6710,greek
49243,italian
19624,italian
24435,cajun_creole
14883,italian
22516,irish
587,filipino
40539,mexican
11208,indian
18273,chinese
22762,chinese
13300,italian
42245,italian
14177,french
4184,french
14277,italian
41308,korean
34438,filipino
9805,chinese
38007,italian
23919,chinese
13945,mexican
32279,indian
17456,mexican
47941,southern_us
32310,greek
44442,spanish
14163,mexican
27573,italian
777,italian
44116,chinese
13347,mexican
29348,chinese
14219,irish
39983,italian
33682,french
21443,italian
47642,cajun_creole
1759,cajun_creole
1205,southern_us
4794,french
17408,italian
34666,indian
40237,korean
13778,italian
41289,chinese
3560,italian
35830,mexican
11151,italian
12789,cajun_creole
21166,italian
24716,cajun_creole
25586,filipino
11046,british
31793,indian
28746,italian
7226,mexican
30991,moroccan
47476,indian
30626,italian
49367,chinese
35754,indian
4247,mexican
49423,italian
22295,mexican
2749,chinese
685,french
30988,italian
46285,italian
40492,french
22264,italian
15921,mexican
388,chinese
33121,chinese
35685,british
4416,italian
17725,italian
39525,mexican
27034,brazilian
28470,british
38953,vietnamese
20045,cajun_creole
12896,mexican
39573,italian
8838,brazilian
15399,thai
39439,mexican
26837,chinese
41220,french
35968,chinese
24335,italian
10983,chinese
5516,cajun_creole
38894,indian
11887,greek
31306,irish
38578,indian
3561,british
45095,indian
30969,italian
14389,mexican
29670,thai
40995,southern_us
33629,french
10616,italian
30886,italian
18995,indian
31098,filipino
34607,italian
48989,french
44542,japanese
47075,mexican
19228,indian
2685,mexican
11686,jamaican
9610,indian
30405,italian
43666,indian
32892,italian
44741,chinese
6791,spanish
440,italian
22693,chinese
24328,korean
13800,korean
23873,japanese
12767,cajun_creole
5929,southern_us
20645,mexican
20999,cajun_creole
29995,chinese
35223,irish
22414,italian
23410,chinese
36558,italian
13704,french
41952,chinese
46915,cajun_creole
47170,southern_us
2295,southern_us
46128,southern_us
48349,greek
1482,japanese
26589,italian
9418,greek
31356,irish
16052,greek
43594,mexican
29099,indian
23472,french
34914,spanish
19404,chinese
28299,italian
12314,italian
6047,cajun_creole
37581,greek
12750,mexican
17498,japanese
7694,italian
14531,indian
26628,mexican
8205,southern_us
25101,brazilian
29045,cajun_creole
20917,indian
8311,italian
10213,japanese
15241,irish
46132,french
15349,italian
22580,mexican
47335,french
17759,cajun_creole
27633,mexican
42313,mexican
47272,thai
4553,mexican
15235,cajun_creole
34102,cajun_creole
21227,british
9782,italian
6913,italian
11944,korean
19035,french
9848,mexican
42745,mexican
40846,italian
27618,mexican
41067,brazilian
13555,british
18063,mexican
16962,italian
8415,french
19041,cajun_creole
38889,indian
32528,japanese
21750,mexican
11344,chinese
27945,chinese
37025,italian
789,indian
25084,japanese
6024,mexican
14741,indian
20468,french
26963,french
1451,french
27745,greek
31347,cajun_creole
46592,mexican
38107,moroccan
5987,british
1808,french
23783,greek
28618,greek
36764,korean
11326,cajun_creole
3020,chinese
24326,french
34002,chinese
11499,italian
9268,irish
49368,chinese
44720,chinese
13127,french
34494,italian
48382,thai
18585,french
40052,chinese
46321,irish
49561,mexican
9453,mexican
19555,mexican
17833,italian
10196,southern_us
35996,italian
22530,southern_us
44176,italian
2669,italian
10896,indian
7343,brazilian
46255,russian
27043,french
20998,mexican
12357,indian
36339,cajun_creole
45086,thai
37690,french
37829,french
3537,mexican
5150,chinese
13,italian
44579,french
8749,french
131,chinese
44306,mexican
19202,brazilian
21300,mexican
27286,italian
18297,italian
4388,indian
22234,greek
7359,french
39947,cajun_creole
6855,french
46057,italian
33950,italian
36009,french
23732,french
21316,brazilian
32806,italian
34343,filipino
11973,italian
2380,mexican
30667,italian
42364,french
30258,russian
34109,indian
5265,italian
123,mexican
12498,french
23713,indian
25176,italian
28576,indian
32563,mexican
38829,indian
3835,italian
1960,indian
43991,chinese
45136,chinese
41554,cajun_creole
10118,italian
43827,mexican
32583,mexican
31949,french
23574,chinese
28211,chinese
21793,italian
25914,mexican
34735,cajun_creole
26071,chinese
9476,italian
29443,irish
16966,chinese
6457,french
25882,italian
48390,indian
28356,cajun_creole
15699,filipino
2090,french
4686,italian
27937,thai
25560,mexican
38937,french
48670,southern_us
2547,french
17442,british
28669,cajun_creole
4410,chinese
36917,chinese
46755,southern_us
25321,cajun_creole
47019,chinese
33077,chinese
11593,french
44295,cajun_creole
46632,chinese
18503,mexican
29030,french
32516,thai
35128,french
41715,southern_us
49185,japanese
35517,mexican
13909,southern_us
36886,southern_us
29304,mexican
29577,mexican
24570,mexican
29466,chinese
10724,indian
30026,italian
37133,italian
29346,mexican
32871,southern_us
46420,chinese
29083,chinese
4402,italian
15877,italian
33448,indian
3541,italian
27704,indian
28658,cajun_creole
23793,italian
11040,irish
28419,french
37086,greek
13965,italian
28674,mexican
5645,italian
20756,mexican
15548,french
14495,indian
11989,brazilian
47482,japanese
14101,mexican
1289,italian
49473,southern_us
39161,french
14452,mexican
31489,mexican
15599,italian
28440,italian
33624,mexican
24090,british
16137,greek
4819,french
1377,french
47636,french
25907,chinese
35894,mexican
20315,mexican
27199,cajun_creole
34055,greek
26938,brazilian
5734,mexican
32241,french
2163,british
20340,cajun_creole
6278,mexican
49404,french
36731,mexican
29165,italian
24932,mexican
6591,french
14644,mexican
43518,italian
28979,chinese
45821,cajun_creole
26627,greek
39139,mexican
3026,italian
13204,greek
762,chinese
28036,french
46514,italian
34536,italian
36484,japanese
5676,mexican
13715,french
43019,mexican
2471,mexican
34065,italian
39362,french
4987,french
28414,chinese
8710,french
6610,italian
28847,filipino
10560,indian
32993,french
16912,mexican
35262,chinese
46936,japanese
14553,filipino
17471,korean
22897,cajun_creole
2789,italian
3897,italian
22751,greek
16566,cajun_creole
23033,southern_us
30500,cajun_creole
13018,indian
13077,cajun_creole
9177,italian
16012,greek
5293,mexican
35451,italian
5591,greek
44443,mexican
36811,italian
7031,british
11475,italian
5556,chinese
33728,irish
46703,british
41776,french
4099,greek
4251,mexican
29381,greek
30300,korean
27494,italian
48254,japanese
32789,indian
44569,chinese
44160,french
18762,indian
23808,cajun_creole
11875,moroccan
35843,irish
4948,indian
34713,mexican
8352,italian
28407,mexican
3506,southern_us
44338,chinese
38464,italian
1139,french
12287,indian
27031,cajun_creole
42153,french
42686,chinese
44415,indian
10072,southern_us
8618,greek
14153,brazilian
23825,indian
21440,greek
13366,cajun_creole
24979,thai
33437,mexican
4864,italian
33017,italian
15122,chinese
42731,filipino
8281,italian
2812,chinese
30683,greek
24249,british
12169,cajun_creole
28629,italian
32774,french
15181,french
44314,mexican
37583,british
28069,mexican
33503,filipino
24015,italian
39333,chinese
13414,italian
4855,french
6512,mexican
21974,greek
9062,cajun_creole
6243,irish
10675,mexican
35788,italian
37372,chinese
28810,japanese
23045,italian
21296,italian
33484,chinese
30045,chinese
17354,indian
30061,french
41671,mexican
13160,indian
43260,chinese
43992,chinese
16117,french
30403,french
37331,indian
5456,french
26893,irish
44470,french
38130,irish
9361,mexican
19320,french
3545,chinese
25778,french
34074,chinese
34216,british
38817,mexican
20749,mexican
31535,italian
2052,cajun_creole
18186,japanese
49595,french
47592,french
26011,italian
23403,indian
8005,southern_us
19517,french
10157,mexican
47071,italian
22469,indian
26224,italian
29482,cajun_creole
8227,chinese
12580,british
26385,french
49610,french
6446,greek
1766,mexican
19538,italian
44811,greek
16844,mexican
28777,mexican
28282,italian
15025,british
35345,southern_us
21527,french
26997,indian
40454,chinese
2828,french
18980,cajun_creole
13604,mexican
9911,indian
49684,chinese
5056,mexican
2990,french
32016,cajun_creole
37476,filipino
33761,chinese
20280,italian
19266,greek
17492,french
29376,french
39788,mexican
606,korean
28514,brazilian
8497,korean
14688,southern_us
6514,italian
22222,indian
40303,mexican
23173,brazilian
26842,italian
38197,cajun_creole
6680,british
11165,indian
10077,thai
10703,chinese
32046,southern_us
40961,russian
35596,mexican
1653,italian
3886,british
14121,italian
36351,mexican
32915,french
5386,chinese
40215,mexican
183,greek
24641,chinese
47715,italian
34390,irish
712,french
12535,indian
49435,british
30517,italian
3489,cajun_creole
1636,irish
30044,mexican
24095,mexican
22105,french
24627,japanese
38840,mexican
9246,italian
32088,indian
38769,brazilian
5657,mexican
15325,indian
28603,cajun_creole
42188,moroccan
30446,french
1757,chinese
32710,cajun_creole
2136,jamaican
27690,indian
35074,french
48873,greek
39277,french
28708,french
45762,french
37933,indian
4491,indian
35597,indian
15163,french
25745,chinese
49614,italian
41946,italian
6372,italian
39604,cajun_creole
42983,chinese
19983,italian
21892,cajun_creole
20647,italian
47368,japanese
3557,southern_us
41749,russian
31498,cajun_creole
19271,irish
15640,italian
26181,italian
22491,southern_us
31939,thai
35961,indian
9811,greek
40599,indian
40190,italian
16581,italian
22637,jamaican
37123,filipino
36020,cajun_creole
2226,italian
43012,greek
13134,french
18749,cajun_creole
1692,british
10138,cajun_creole
25235,indian
13955,cajun_creole
42655,french
12415,mexican
7502,french
27394,southern_us
44210,french
5331,british
25173,italian
48988,filipino
20735,thai
22048,italian
27644,brazilian
43242,mexican
28368,chinese
2429,french
25477,italian
30938,mexican
29877,italian
30451,mexican
48987,mexican
17989,italian
13439,indian
33444,japanese
38794,indian
37227,italian
39679,french
34234,italian
38038,chinese
7274,french
18018,italian
11450,italian
48160,italian
21288,greek
34704,chinese
46684,italian
7049,indian
9116,mexican
22485,french
6346,mexican
40269,mexican
35850,chinese
1429,filipino
19739,british
38972,irish
39570,cajun_creole
43463,greek
21757,italian
36070,greek
40550,mexican
22914,mexican
15074,mexican
41576,indian
46372,french
8751,french
47378,italian
21143,japanese
3818,moroccan
48486,italian
23388,cajun_creole
37216,cajun_creole
13142,brazilian
828,italian
18468,chinese
25554,french
9863,italian
12771,thai
3066,italian
35442,cajun_creole
25696,italian
38136,spanish
35825,french
28933,cajun_creole
34629,southern_us
22169,french
7028,korean
37204,mexican
16980,greek
27356,cajun_creole
11736,french
1632,indian
1073,cajun_creole
8236,french
42866,french
30904,french
35258,italian
17290,greek
35929,indian
46072,chinese
46763,french
47664,french
45625,indian
31177,filipino
33941,italian
12272,french
48146,indian
11812,italian
42795,indian
14372,italian
2964,mexican
9236,chinese
18992,chinese
30902,french
30939,italian
20108,italian
6562,southern_us
46412,indian
8034,southern_us
37521,irish
46651,italian
32493,chinese
3251,french
31825,french
2676,southern_us
32140,greek
5326,mexican
38240,french
45874,chinese
17253,chinese
25292,cajun_creole
48666,jamaican
49278,indian
47903,french
42062,italian
27885,italian
21229,mexican
47629,southern_us
16695,french
5355,french
45369,mexican
25736,greek
29882,chinese
38900,mexican
1508,cajun_creole
2526,italian
16563,mexican
49060,french
31448,southern_us
36746,indian
1280,southern_us
41950,mexican
25948,italian
35444,chinese
2881,indian
44080,southern_us
4446,chinese
47106,indian
15521,chinese
44359,southern_us
48967,southern_us
1599,italian
44514,italian
7140,indian
27656,jamaican
35581,cajun_creole
6359,mexican
41639,cajun_creole
42680,cajun_creole
31520,mexican
47846,mexican
7993,greek
2996,greek
27737,japanese
27427,indian
3734,italian
44673,italian
43924,korean
18628,greek
3596,cajun_creole
37666,greek
14633,italian
36259,indian
19752,italian
16697,french
9550,filipino
20813,greek
34356,french
3583,french
14148,chinese
28329,italian
166,mexican
12368,british
32261,mexican
35306,italian
1414,chinese
45051,french
20767,mexican
23450,cajun_creole
404,italian
527,japanese
25416,indian
25409,french
34603,chinese
20266,indian
9513,french
7794,french
19429,indian
11328,cajun_creole
49242,mexican
40411,chinese
46424,italian
1634,southern_us
47221,thai
3963,mexican
15515,cajun_creole
6735,mexican
41899,cajun_creole
36222,chinese
24468,mexican
9876,british
33614,indian
42279,moroccan
46846,chinese
34711,indian
39556,filipino
1064,cajun_creole
30080,chinese
6076,french
5670,italian
44525,indian
19743,greek
36205,italian
9030,french
39755,chinese
39434,japanese
37803,southern_us
30053,moroccan
11661,greek
17918,korean
44237,filipino
38536,italian
47369,british
6108,indian
16807,japanese
41329,mexican
33582,indian
9570,mexican
47129,french
14268,french
8395,cajun_creole
38977,mexican
22716,irish
25753,southern_us
12018,mexican
31659,french
21149,greek
10328,indian
33585,french
29192,italian
46733,mexican
12887,mexican
24354,french
39237,italian
19430,chinese
39895,jamaican
34566,italian
17889,chinese
40652,mexican
31395,chinese
35908,mexican
18341,indian
17745,mexican
40560,cajun_creole
25097,irish
31430,mexican
25484,italian
43668,french
2184,moroccan
12106,japanese
25747,indian
11423,italian
22403,indian
2880,chinese
15445,french
9825,greek
31607,indian
9341,indian
2406,italian
28466,greek
8619,italian
16097,mexican
11652,mexican
16852,french
29111,italian
33602,indian
35,mexican
47741,cajun_creole
39820,brazilian
25332,chinese
5720,southern_us
19634,italian
34851,chinese
14117,chinese
12195,british
33665,greek
46228,italian
15964,italian
47502,cajun_creole
41865,mexican
46055,french
8863,mexican
48658,italian
42251,italian
33164,italian
24526,southern_us
39431,italian
3893,southern_us
34175,chinese
6727,french
17230,mexican
24579,mexican
15873,french
3703,italian
27030,indian
9149,french
16152,mexican
49665,italian
27036,greek
8341,french
30384,italian
32883,indian
29047,cajun_creole
31964,italian
7011,greek
46301,chinese
3495,southern_us
11949,mexican
975,italian
15529,chinese
15372,jamaican
5176,italian
13631,greek
42028,cajun_creole
4936,mexican
26471,cajun_creole
43833,irish
47933,italian
38373,mexican
5780,southern_us
46303,italian
27308,italian
10340,british
48900,british
876,cajun_creole
10446,southern_us
15082,mexican
31706,filipino
24885,mexican
34944,cajun_creole
7917,italian
5923,indian
44272,italian
41074,mexican
381,italian
16053,greek
37470,italian
23027,italian
42078,french
13183,french
14828,greek
15394,mexican
46300,french
38963,mexican
679,french
34558,chinese
31528,french
45629,mexican
5034,chinese
35031,french
13237,french
42339,italian
3911,italian
20409,french
24741,italian
18381,indian
7572,french
24226,british
19945,mexican
31809,cajun_creole
17903,french
48664,cajun_creole
14122,greek
3175,mexican
3403,mexican
11062,mexican
16629,mexican
11349,french
14353,mexican
25633,italian
11424,mexican
36024,chinese
7151,mexican
12777,moroccan
34289,british
13904,italian
40792,french
11649,french
227,italian
10396,french
6559,korean
14195,italian
21511,southern_us
431,mexican
5651,french
20754,mexican
24905,british
16731,chinese
9006,greek
43909,british
28526,italian
31141,french
39787,mexican
35320,mexican
25077,italian
2902,italian
34305,indian
6174,french
24695,greek
12211,italian
13227,mexican
728,indian
21635,indian
14011,russian
5861,french
9976,russian
49218,japanese
27684,indian
11095,korean
47314,french
41901,italian
5859,filipino
3947,indian
14030,mexican
10056,indian
39408,italian
35283,italian
13994,brazilian
36302,french
16113,chinese
47207,vietnamese
36198,thai
21134,mexican
49070,italian
8030,mexican
31802,cajun_creole
36511,spanish
7785,greek
38965,jamaican
31453,french
43100,mexican
32307,british
45405,spanish
28532,italian
16092,cajun_creole
29029,italian
5596,mexican
11369,japanese
37436,mexican
2421,spanish
22070,mexican
10600,russian
11150,mexican
29257,italian
38540,russian
18998,italian
39974,chinese
2159,french
19679,chinese
44146,italian
36086,filipino
20676,indian
39779,japanese
33522,italian
498,italian
45937,mexican
41501,irish
44156,mexican
5643,indian
35874,brazilian
24413,italian
47297,mexican
10073,indian
4798,mexican
7802,cajun_creole
3970,chinese
24416,thai
13072,irish
29046,chinese
12898,french
24957,french
18725,chinese
46929,southern_us
23140,italian
30516,chinese
34081,mexican
12927,italian
44088,italian
20785,filipino
16672,mexican
5400,italian
30322,italian
17272,italian
9797,italian
14795,mexican
7619,french
42124,french
23249,chinese
44158,chinese
17462,southern_us
3580,italian
9896,italian
29669,mexican
30625,filipino
7685,italian
7632,indian
28349,korean
4510,mexican
35383,brazilian
18569,italian
11379,french
9434,italian
37774,indian
33651,japanese
47017,italian
31874,moroccan
26733,british
20962,chinese
1467,italian
11173,indian
12949,italian
11565,british
29756,cajun_creole
25577,cajun_creole
36779,chinese
10974,french
42163,italian
15337,french
23242,russian
7952,brazilian
27424,mexican
3816,mexican
